timestamp,open (USD),high (USD),low (USD),close (USD),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2018-12-29,0.37981924,0.38799313,0.36715379,0.36715379,0.37981924,0.38799313,0.36715379,0.36715379,105980086.61823626,38910990.97284350
2018-12-28,0.33975882,0.38034063,0.33854304,0.37788979,0.33975882,0.38034063,0.33854304,0.37788979,126553785.45058732,47823383.22873621
2018-12-27,0.38130495,0.38156627,0.33727917,0.33941545,0.38130495,0.38156627,0.33727917,0.33941545,94373730.79075617,32031902.12451338
2018-12-26,0.38467019,0.39391180,0.36532330,0.38022889,0.38467019,0.39391180,0.36532330,0.38022889,106285095.44542851,40412663.46354889
2018-12-25,0.41108040,0.41109489,0.37211497,0.38253905,0.41108040,0.41109489,0.37211497,0.38253905,120589064.94070294,46130026.08366587
2018-12-24,0.37551333,0.45078705,0.37551333,0.40767683,0.37551333,0.45078705,0.37551333,0.40767683,246947033.99780017,100674583.22081932
2018-12-23,0.36394904,0.38342098,0.36238550,0.37526763,0.36394904,0.38342098,0.36238550,0.37526763,93616999.38706475,35131429.27555856
2018-12-22,0.36020226,0.36408570,0.35096323,0.36400239,0.36020226,0.36408570,0.35096323,0.36400239,84350253.21415611,30703694.01413116
2018-12-21,0.37974837,0.38619220,0.35634810,0.36038635,0.37974837,0.38619220,0.35634810,0.36038635,125026504.10505894,45057845.23491962
2018-12-20,0.35322065,0.39130133,0.34935099,0.38038025,0.35322065,0.39130133,0.34935099,0.38038025,186648228.85315657,70997300.63787463
2018-12-19,0.35203663,0.39313964,0.35017812,0.35512019,0.35203663,0.39313964,0.35017812,0.35512019,202028116.44596928,71744262.93533209
2018-12-18,0.33016955,0.34995568,0.32776985,0.34979502,0.33016955,0.34995568,0.32776985,0.34979502,134000635.08318689,46872754.47206823
2018-12-17,0.28872729,0.33558508,0.28668572,0.32986037,0.28872729,0.33558508,0.28668572,0.32986037,143794602.68576121,47432140.87538610
2018-12-16,0.28544023,0.29447282,0.28443348,0.28852071,0.28544023,0.29447282,0.28443348,0.28852071,64119850.29617950,18499904.71213872
2018-12-15,0.28914339,0.29092818,0.28222864,0.28547168,0.28914339,0.29092818,0.28222864,0.28547168,68571341.18613702,19575175.82458852
2018-12-14,0.30139459,0.30148006,0.28443375,0.28891217,0.30139459,0.30148006,0.28443375,0.28891217,86741349.43217668,25060631.79312956
2018-12-13,0.30711402,0.30820490,0.29989564,0.30109382,0.30711402,0.30820490,0.29989564,0.30109382,75621958.11815365,22769304.05407950
2018-12-12,0.29601433,0.31041341,0.29516681,0.30674415,0.29601433,0.31041341,0.29516681,0.30674415,74241285.26586846,22773080.14160588
2018-12-11,0.30164158,0.30803673,0.29256142,0.29592978,0.30164158,0.30803673,0.29256142,0.29592978,80479343.71871430,23816234.11732645
2018-12-10,0.31213102,0.31533756,0.29868735,0.30165394,0.31213102,0.31533756,0.29868735,0.30165394,93172747.01373114,28105926.10624330
2018-12-09,0.30789854,0.32045942,0.30303066,0.31266375,0.30789854,0.32045942,0.30303066,0.31266375,77325490.36060569,24176878.14060970
2018-12-08,0.30553011,0.32266239,0.29511336,0.30985566,0.30553011,0.32266239,0.29511336,0.30985566,113254912.74717005,35092675.43716876
2018-12-07,0.31254753,0.31389638,0.29402026,0.30519531,0.31254753,0.31389638,0.29402026,0.30519531,184257621.91862011,56234562.46352287
2018-12-06,0.33663937,0.34393274,0.31119275,0.31158716,0.33663937,0.34393274,0.31119275,0.31158716,141577245.68895498,44113652.42129218
2018-12-05,0.35552112,0.35599875,0.33749262,0.33804640,0.35552112,0.35599875,0.33749262,0.33804640,107957114.59041712,36494514.26108912
2018-12-04,0.35235363,0.36412221,0.34848850,0.35477985,0.35235363,0.36412221,0.34848850,0.35477985,98316234.78133219,34880619.01868676
2018-12-03,0.37029394,0.37069801,0.35074881,0.35276196,0.37029394,0.37069801,0.35074881,0.35276196,112646117.78381477,39737265.14915798
2018-12-02,0.37480168,0.38065749,0.36829220,0.36949322,0.37480168,0.38065749,0.36829220,0.36949322,70522901.43728405,26057733.63845866
2018-12-01,0.36553055,0.37913526,0.36051473,0.37480442,0.36553055,0.37913526,0.36051473,0.37480442,75670674.59558560,28361703.17868863
2018-11-30,0.38191509,0.38286557,0.35978696,0.36505524,0.38191509,0.38286557,0.35978696,0.36505524,103588307.72660026,37815454.65962307
2018-11-29,0.39114729,0.39277256,0.37402951,0.38126761,0.39114729,0.39277256,0.37402951,0.38126761,134497046.26281700,51279367.50385572
2018-11-28,0.36306371,0.40069958,0.36306371,0.39068500,0.36306371,0.40069958,0.36306371,0.39068500,156051400.56806710,60966941.64898314
2018-11-27,0.35910465,0.37023453,0.34578265,0.36275038,0.35910465,0.37023453,0.34578265,0.36275038,133340229.01138100,48369218.35737985
2018-11-26,0.37536349,0.38812113,0.34406061,0.35935633,0.37536349,0.38812113,0.34406061,0.35935633,242888317.35161099,87283455.07731697
2018-11-25,0.37005546,0.38481842,0.32128353,0.37656586,0.37005546,0.38481842,0.32128353,0.37656586,481556069.28732407,181337576.84900641
2018-11-24,0.40506431,0.41497517,0.36066008,0.37096303,0.40506431,0.41497517,0.36066008,0.37096303,386798545.74275059,143487962.19406337
2018-11-23,0.41931007,0.42252149,0.39369133,0.40515369,0.41931007,0.42252149,0.39369133,0.40515369,370498172.31794006,150108700.22458658
2018-11-22,0.44356815,0.44585314,0.42135672,0.42135972,0.44356815,0.44585314,0.42135672,0.42135972,301909835.28430551,127212642.48556209
2018-11-21,0.43304155,0.45665902,0.41338303,0.44469748,0.43304155,0.45665902,0.41338303,0.44469748,377881619.72278237,168043005.14334187
2018-11-20,0.47222810,0.49565100,0.41463941,0.43105847,0.47222810,0.49565100,0.41463941,0.43105847,566594926.13466585,244235542.28033039
2018-11-19,0.50851175,0.50851175,0.46647039,0.47348841,0.50851175,0.50851175,0.46647039,0.47348841,437824369.91909099,207304764.37347379
2018-11-18,0.48860979,0.51847266,0.48736715,0.50820995,0.48860979,0.51847266,0.48736715,0.50820995,337923004.46225137,171735832.27385017
2018-11-17,0.46798721,0.49369408,0.46264307,0.48868322,0.46798721,0.49369408,0.46264307,0.48868322,308176084.00460893,150600481.28023034
2018-11-16,0.47813050,0.48168540,0.46026887,0.46809353,0.47813050,0.48168540,0.46026887,0.46809353,326625855.25284237,152891448.55292132
2018-11-15,0.46653076,0.48270962,0.42464270,0.48270962,0.46653076,0.48270962,0.42464270,0.48270962,436452498.83014143,210679819.80277964
2018-11-14,0.50512429,0.50587207,0.41363262,0.46329309,0.50512429,0.50587207,0.41363262,0.46329309,489890367.09315479,226962822.49542680
2018-11-13,0.51486582,0.52130126,0.50095018,0.50547834,0.51486582,0.52130126,0.50095018,0.50547834,339072486.33470249,171393796.60714325
2018-11-12,0.50349236,0.52474609,0.49798462,0.51523080,0.50349236,0.52474609,0.49798462,0.51523080,332028829.61477160,171071479.09004012
2018-11-11,0.50301301,0.50527105,0.49351873,0.50278356,0.50301301,0.50527105,0.49351873,0.50278356,287490905.32258946,144545700.93619710
2018-11-10,0.49749477,0.50755071,0.49732448,0.50273499,0.49749477,0.50755071,0.49732448,0.50273499,294699638.30989617,148155818.29536340
2018-11-09,0.49080727,0.51298397,0.49013307,0.49686548,0.49080727,0.51298397,0.49013307,0.49686548,331535095.51998073,164728343.71933770
2018-11-08,0.53513651,0.53870911,0.48847638,0.49030653,0.53513651,0.53870911,0.48847638,0.49030653,380137905.26977026,186384096.68461555
2018-11-07,0.54982635,0.54982635,0.52453282,0.53413104,0.54982635,0.54982635,0.52453282,0.53413104,341924995.45328063,182632752.74429896
2018-11-06,0.49674044,0.56091562,0.49674044,0.54973305,0.49674044,0.56091562,0.49674044,0.54973305,478492238.55096781,263042995.89873168
2018-11-05,0.46633436,0.49642831,0.46063464,0.49642831,0.46633436,0.49642831,0.46063464,0.49642831,358931075.35045063,178183548.28367242
2018-11-04,0.45347144,0.47029852,0.44773674,0.46680118,0.45347144,0.47029852,0.44773674,0.46680118,319557100.62634861,149169631.57152188
2018-11-03,0.45664973,0.45792735,0.45126345,0.45366249,0.45664973,0.45792735,0.45126345,0.45366249,277103348.61269724,125711395.87866648
2018-11-02,0.45688004,0.46168771,0.45323604,0.45667308,0.45688004,0.46168771,0.45323604,0.45667308,326474096.37889427,149091932.62216002
2018-11-01,0.45085803,0.45707624,0.44723656,0.45528102,0.45085803,0.45707624,0.44723656,0.45528102,302056890.28847837,137520769.53682578
2018-10-31,0.44342243,0.45208742,0.43553556,0.45104760,0.44342243,0.45208742,0.43553556,0.45104760,309711702.10089755,139694720.89025605
2018-10-30,0.44044685,0.44809749,0.43961832,0.44386859,0.44044685,0.44809749,0.43961832,0.44386859,296037178.29949641,131401604.67948943
2018-10-29,0.45990480,0.45992040,0.43088105,0.43998462,0.45990480,0.45992040,0.43088105,0.43998462,334025751.99656487,146966194.48159391
2018-10-28,0.45468840,0.46057221,0.45306673,0.45952023,0.45468840,0.46057221,0.45306673,0.45952023,284901858.81846780,130918166.96392670
2018-10-27,0.45785469,0.45939391,0.45254964,0.45415135,0.45785469,0.45939391,0.45254964,0.45415135,296275720.86964685,134554017.25408527
2018-10-26,0.45526913,0.45904041,0.45011560,0.45811493,0.45526913,0.45904041,0.45011560,0.45811493,303474563.19924664,139026229.41554248
2018-10-25,0.45527663,0.46186915,0.45055287,0.45612696,0.45527663,0.46186915,0.45055287,0.45612696,312247774.52115119,142424629.38378376
2018-10-24,0.46064507,0.46721922,0.45223853,0.45489887,0.46064507,0.46721922,0.45223853,0.45489887,275833574.73428696,125476382.35360926
2018-10-23,0.45114069,0.47260102,0.43486176,0.46051604,0.45114069,0.47260102,0.43486176,0.46051604,365261262.88464397,168208671.64120838
2018-10-22,0.45374824,0.45569961,0.44581463,0.45041156,0.45374824,0.45569961,0.44581463,0.45041156,299557661.86896157,134924232.39940888
2018-10-21,0.45550421,0.46120404,0.45248090,0.45403083,0.45550421,0.46120404,0.45248090,0.45403083,288085201.77671820,130799562.19629893
2018-10-20,0.45053381,0.46039796,0.44763670,0.45594242,0.45053381,0.46039796,0.44763670,0.45594242,292132882.47873884,133195772.79267909
2018-10-19,0.45442582,0.45768984,0.44561990,0.45058303,0.45442582,0.45768984,0.44561990,0.45058303,302178344.35812122,136156433.32755649
2018-10-18,0.46704450,0.47399557,0.44207680,0.45473894,0.46704450,0.47399557,0.44207680,0.45473894,321162824.11805981,146045243.16819876
2018-10-17,0.46745477,0.47429163,0.45710637,0.46715315,0.46745477,0.47429163,0.45710637,0.46715315,343824471.93969142,160618683.72525358
2018-10-16,0.44776423,0.46928717,0.44353021,0.46774566,0.44776423,0.46928717,0.44353021,0.46774566,344192959.66440171,160994761.39389148
2018-10-15,0.40043967,0.47347591,0.39139121,0.44852064,0.40043967,0.47347591,0.39139121,0.44852064,503623515.48544335,225885539.54808435
2018-10-14,0.41448376,0.42219722,0.39684513,0.39684513,0.41448376,0.42219722,0.39684513,0.39684513,321491450.53291076,127582317.50930828
2018-10-13,0.41597701,0.42254898,0.40980547,0.41475630,0.41597701,0.42254898,0.40980547,0.41475630,300704843.49130100,124719228.00290108
2018-10-12,0.37897794,0.43918375,0.37571534,0.41645262,0.37897794,0.43918375,0.37571534,0.41645262,418498946.67399293,174284983.46031237
2018-10-11,0.46045779,0.46045779,0.37696964,0.37942815,0.46045779,0.46045779,0.37696964,0.37942815,487528249.85838103,184981943.64189795
2018-10-10,0.47844509,0.47844509,0.45526258,0.45973481,0.47844509,0.47844509,0.45526258,0.45973481,311298226.52073127,143114630.09523878
2018-10-09,0.48825021,0.48878210,0.46939943,0.47826031,0.48825021,0.48878210,0.46939943,0.47826031,307213765.07453620,146928150.02329499
2018-10-08,0.48055519,0.49647546,0.47718339,0.48705012,0.48055519,0.49647546,0.47718339,0.48705012,336885176.01722848,164079964.51482275
2018-10-07,0.48497426,0.48839572,0.46610563,0.47908733,0.48497426,0.48839572,0.46610563,0.47908733,324230252.73887676,155334606.81788185
2018-10-06,0.51643627,0.51833505,0.46526826,0.48438590,0.51643627,0.51833505,0.46526826,0.48438590,382575894.57172322,185314369.07201967
2018-10-05,0.52695273,0.53128575,0.50700161,0.51709832,0.52695273,0.53128575,0.50700161,0.51709832,345685446.65100002,178753364.23730752
2018-10-04,0.52625218,0.54489373,0.52327457,0.52628600,0.52625218,0.54489373,0.52327457,0.52628600,330642178.02111787,174012349.38743696
2018-10-03,0.51440008,0.53369492,0.50806657,0.52604476,0.51440008,0.53369492,0.50806657,0.52604476,399835522.59106851,210331381.90832660
2018-10-02,0.57569902,0.57678152,0.51648048,0.51648048,0.57569902,0.57678152,0.51648048,0.51648048,394701039.54480207,203855383.74148765
2018-10-01,0.58064192,0.60029240,0.53657636,0.57877122,0.58064192,0.60029240,0.53657636,0.57877122,503220697.77374673,291249658.16796273
2018-09-30,0.56705686,0.61665773,0.55899462,0.57893809,0.56705686,0.61665773,0.55899462,0.57893809,454885541.43171078,263350566.11383259
2018-09-29,0.53742344,0.59156736,0.52586105,0.56830928,0.53742344,0.59156736,0.52586105,0.56830928,424331456.88848126,241151506.22131467
2018-09-28,0.54294328,0.54698775,0.51842758,0.53763111,0.54294328,0.54698775,0.51842758,0.53763111,390972066.99144769,210198745.30275968
2018-09-27,0.51267316,0.55265640,0.51022519,0.54241815,0.51267316,0.55265640,0.51022519,0.54241815,409101685.07987243,221904178.85963643
2018-09-26,0.52492906,0.56948174,0.48632830,0.51432169,0.52492906,0.56948174,0.48632830,0.51432169,670101620.23133707,344647795.71986628
2018-09-25,0.49260294,0.54019647,0.43862495,0.52831150,0.49260294,0.54019647,0.43862495,0.52831150,647626242.28242505,342148390.07050639
2018-09-24,0.57085103,0.58012720,0.48468882,0.49294230,0.57085103,0.58012720,0.48468882,0.49294230,463107492.24455565,228285273.71891868
2018-09-23,0.57158703,0.59246116,0.55800207,0.57154709,0.57158703,0.59246116,0.55800207,0.57154709,390121157.79588383,222972613.03163201
2018-09-22,0.56386872,0.62061933,0.49399522,0.57360824,0.56386872,0.62061933,0.49399522,0.57360824,644337206.78459990,369597129.20957226
2018-09-21,0.44862009,0.72193771,0.42811238,0.56708349,0.44862009,0.72193771,0.42811238,0.56708349,1235412756.71460819,700582180.30239606
2018-09-20,0.32645112,0.48263657,0.32164425,0.44878155,0.32645112,0.48263657,0.32164425,0.44878155,653964008.40484202,293486984.16009915
2018-09-19,0.31894372,0.33307302,0.31133749,0.32615487,0.31894372,0.33307302,0.31133749,0.32615487,401597322.10235894,130982921.25573544
2018-09-18,0.27048570,0.33337649,0.26986707,0.32092241,0.27048570,0.33337649,0.26986707,0.32092241,482464497.01461601,154833668.14639625
2018-09-17,0.28126291,0.28309043,0.26685420,0.27051889,0.28126291,0.28309043,0.26685420,0.27051889,345535647.79381442,93473921.25706439
2018-09-16,0.28091063,0.28195252,0.27461128,0.28027072,0.28091063,0.28195252,0.27461128,0.28027072,308069028.34632784,86342728.32368000
2018-09-15,0.27584563,0.28402534,0.27567005,0.28200590,0.27584563,0.28402534,0.27567005,0.28200590,303918912.30813926,85706927.40004390
2018-09-14,0.27875582,0.28426129,0.27235963,0.27678182,0.27875582,0.28426129,0.27235963,0.27678182,341032727.80943698,94391657.79230356
2018-09-13,0.26978914,0.28499556,0.26671945,0.27870936,0.26978914,0.28499556,0.26671945,0.27870936,350415606.74276137,97664107.88395873
2018-09-12,0.26231341,0.27248849,0.25396095,0.26961891,0.26231341,0.27248849,0.25396095,0.26961891,349672615.38831007,94278351.16049884
2018-09-11,0.26954165,0.27379049,0.25404391,0.26300372,0.26954165,0.27379049,0.25404391,0.26300372,370252095.56718457,97377680.31514460
2018-09-10,0.27569444,0.28118395,0.26023468,0.26800726,0.27569444,0.28118395,0.26023468,0.26800726,387484946.36764914,103848780.62272441
2018-09-09,0.27622566,0.28998265,0.27139330,0.27535340,0.27622566,0.28998265,0.27139330,0.27535340,337154258.00395584,92836571.99252568
2018-09-08,0.28684335,0.29361632,0.27030272,0.27653314,0.28684335,0.29361632,0.27030272,0.27653314,331843596.05195081,91765750.04195462
2018-09-07,0.30143257,0.30304966,0.28214586,0.28744173,0.30143257,0.30304966,0.28214586,0.28744173,340973573.47542745,98010035.35177484
2018-09-06,0.27875488,0.30421251,0.27061804,0.29927655,0.27875488,0.30421251,0.27061804,0.29927655,397084349.04498225,118838035.22372063
2018-09-05,0.33062844,0.33304473,0.27802628,0.27802628,0.33062844,0.33304473,0.27802628,0.27802628,419310876.18464577,116579442.81288232
2018-09-04,0.33463452,0.33950955,0.32960037,0.33057221,0.33463452,0.33950955,0.32960037,0.33057221,60515341.89390271,20004690.60436702
2018-09-03,0.34166833,0.34280629,0.33356785,0.33509326,0.34166833,0.34280629,0.33356785,0.33509326,32371981.64757798,10847632.95246055
2018-09-02,0.34678837,0.34826617,0.33697813,0.34191886,0.34678837,0.34826617,0.33697813,0.34191886,41859694.60301152,14312618.90165787
2018-09-01,0.33502137,0.35259594,0.33488179,0.34702388,0.33502137,0.35259594,0.33488179,0.34702388,45615273.16129670,15829589.00930081
2018-08-31,0.33442846,0.33982232,0.32851112,0.33527248,0.33442846,0.33982232,0.32851112,0.33527248,41835737.84138152,14026371.49560150
2018-08-30,0.34453994,0.34617236,0.32389243,0.33458057,0.34453994,0.34617236,0.32389243,0.33458057,64334680.07545738,21525133.93476954
2018-08-29,0.35033118,0.35340323,0.33942260,0.34472383,0.35033118,0.35340323,0.33942260,0.34472383,67013027.47336739,23100987.57269704
2018-08-28,0.33811403,0.35613887,0.33493790,0.35058328,0.33811403,0.35613887,0.33493790,0.35058328,97204985.19460341,34078442.59947508
2018-08-27,0.32325466,0.33876194,0.32264573,0.33761854,0.32325466,0.33876194,0.32264573,0.33761854,62467775.43594792,21090279.00518639
2018-08-26,0.32722034,0.32741875,0.31946261,0.32331687,0.32722034,0.32741875,0.31946261,0.32331687,22017721.96902165,7118700.98684005
2018-08-25,0.32669658,0.33109443,0.32233868,0.32727728,0.32669658,0.33109443,0.32233868,0.32727728,21017809.30402841,6878651.40566142
2018-08-24,0.32555957,0.32786682,0.31673846,0.32658489,0.32555957,0.32786682,0.31673846,0.32658489,54024026.63751079,17643431.02920085
2018-08-23,0.31799550,0.32866312,0.31702726,0.32555022,0.31799550,0.32866312,0.31702726,0.32555022,63561358.87812262,20692414.62780194
2018-08-22,0.33304857,0.35097544,0.31417522,0.31804569,0.33304857,0.35097544,0.31417522,0.31804569,101909029.38901736,32411727.46801000
2018-08-21,0.31601068,0.33635659,0.31557095,0.33308414,0.31601068,0.33635659,0.31557095,0.33308414,61377507.91989389,20443874.13807966
2018-08-20,0.34106822,0.34916449,0.31474994,0.31722722,0.34106822,0.34916449,0.31474994,0.31722722,90400903.33717684,28677627.47970379
2018-08-19,0.32812783,0.35115420,0.31951611,0.34197182,0.32812783,0.35115420,0.31951611,0.34197182,79554458.54851098,27205382.69498593
2018-08-18,0.36543060,0.36804966,0.31414636,0.32409266,0.36543060,0.36804966,0.31414636,0.32409266,104039671.55808102,33718493.61709624
2018-08-17,0.29174492,0.37008466,0.29114985,0.36279115,0.29174492,0.37008466,0.29114985,0.36279115,125614399.75167491,45571792.49774019
2018-08-16,0.28070119,0.30005048,0.27663343,0.29092031,0.28070119,0.30005048,0.27663343,0.29092031,66394778.67756582,19315589.27434511
2018-08-15,0.27320892,0.30114837,0.27320892,0.28038602,0.27320892,0.30114837,0.27320892,0.28038602,105299704.58389539,29524564.79361238
2018-08-14,0.27589362,0.27794827,0.25157615,0.27067446,0.27589362,0.27794827,0.25157615,0.27067446,96016885.38298135,25989318.69173018
2018-08-13,0.29838583,0.30792672,0.27372074,0.27556971,0.29838583,0.30792672,0.27372074,0.27556971,65510065.36875501,18052589.48550393
2018-08-12,0.29840530,0.30856205,0.29594087,0.29831839,0.29840530,0.30856205,0.29594087,0.29831839,39512025.96636750,11787164.12707506
2018-08-11,0.32013011,0.32098173,0.28919284,0.29993171,0.32013011,0.32098173,0.28919284,0.29993171,91603273.43178724,27474726.68739334
2018-08-10,0.34533259,0.34744256,0.31556684,0.32026567,0.34533259,0.34744256,0.31556684,0.32026567,71709137.49317546,22965975.13763764
2018-08-09,0.33273041,0.35656759,0.33137853,0.34602608,0.33273041,0.35656759,0.33137853,0.34602608,91718390.10622893,31736954.64310815
2018-08-08,0.37972598,0.37972598,0.32368504,0.32948787,0.37972598,0.37972598,0.32368504,0.32948787,155886488.16700038,51362707.46807367
2018-08-07,0.41391344,0.41541112,0.37745915,0.37966024,0.41391344,0.41541112,0.37745915,0.37966024,76516627.13423452,29050321.34571069
2018-08-06,0.43383605,0.43532698,0.40552808,0.41373725,0.43383605,0.43532698,0.40552808,0.41373725,46936399.56557209,19419337.03829620
2018-08-05,0.43068115,0.43550273,0.42802989,0.43346486,0.43068115,0.43550273,0.42802989,0.43346486,18512788.30774207,8024643.22836674
2018-08-04,0.44017646,0.44353921,0.42926373,0.43024505,0.44017646,0.44353921,0.42926373,0.43024505,19360221.53495840,8329639.48095699
2018-08-03,0.43141514,0.44476630,0.42749431,0.44050272,0.43141514,0.44476630,0.42749431,0.44050272,37314897.38485034,16437313.62587226
2018-08-02,0.44629490,0.44800314,0.43061214,0.43145140,0.44629490,0.44800314,0.43061214,0.43145140,23087028.20998450,9960930.65010364
2018-08-01,0.43511149,0.45685825,0.42772667,0.44604860,0.43511149,0.45685825,0.42772667,0.44604860,48872494.82236655,21799507.97113159
2018-07-31,0.44646101,0.44646101,0.42786442,0.43485221,0.44646101,0.44646101,0.42786442,0.43485221,31045029.65703989,13499999.74075460
2018-07-30,0.45257219,0.45442558,0.43724298,0.44635490,0.45257219,0.45442558,0.43724298,0.44635490,29130917.73647682,13002727.95635583
2018-07-29,0.45777272,0.45853161,0.45053029,0.45249248,0.45777272,0.45853161,0.45053029,0.45249248,13372571.73508873,6050988.21228770
2018-07-28,0.45479519,0.45650742,0.45023575,0.45562715,0.45479519,0.45650742,0.45023575,0.45562715,13636896.48065352,6213340.33801985
2018-07-27,0.45134971,0.45955789,0.44569198,0.45358496,0.45134971,0.45955789,0.44569198,0.45358496,24936467.71420076,11310806.63531272
2018-07-26,0.45915468,0.46846022,0.44962388,0.45150009,0.45915468,0.46846022,0.44962388,0.45150009,28715368.85208468,12964991.53120200
2018-07-25,0.45717039,0.46719050,0.45212183,0.45952479,0.45717039,0.46719050,0.45212183,0.45952479,42834964.96278312,19683728.31702757
2018-07-24,0.44458934,0.46719600,0.43799293,0.45637511,0.44458934,0.46719600,0.43799293,0.45637511,61658382.79272590,28139351.18273686
2018-07-23,0.44973878,0.46192902,0.44285730,0.44494511,0.44973878,0.46192902,0.44285730,0.44494511,36217798.29046492,16114932.13344086
2018-07-22,0.45478021,0.46097938,0.44881304,0.44951844,0.45478021,0.46097938,0.44881304,0.44951844,22869961.11444006,10280469.25309908
2018-07-21,0.44609759,0.45814554,0.43771962,0.45468600,0.44609759,0.45814554,0.43771962,0.45468600,23239147.87226204,10566515.21889702
2018-07-20,0.47703786,0.47703786,0.43446787,0.44596915,0.47703786,0.47703786,0.43446787,0.44596915,57555268.92962609,25667874.39152656
2018-07-19,0.48983102,0.49332774,0.47314863,0.47710475,0.48983102,0.49332774,0.47314863,0.47710475,34280373.68648541,16355329.08854348
2018-07-18,0.50580985,0.51931931,0.47915555,0.48843004,0.50580985,0.51931931,0.47915555,0.48843004,64246694.11666936,31380015.46657737
2018-07-17,0.48019023,0.51771595,0.46957503,0.50661031,0.48019023,0.51771595,0.46957503,0.50661031,66340865.57593144,33608966.74173840
2018-07-16,0.44605396,0.48120175,0.44263541,0.48120175,0.44605396,0.48120175,0.44263541,0.48120175,49487522.91813359,23813482.61160203
2018-07-15,0.43845538,0.44781099,0.43591607,0.44550715,0.43845538,0.44781099,0.43591607,0.44550715,20489400.56797505,9128174.52646533
