timestamp,open (USD),high (USD),low (USD),close (USD),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2018-11-11,211.18199814,211.82150776,207.75622506,210.51621030,211.18199814,211.82150776,207.75622506,210.51621030,654582.55740303,137800239.31039411
2018-11-10,209.53584380,212.83795623,209.34091896,210.97936845,209.53584380,212.83795623,209.34091896,210.97936845,586785.71951343,123799680.51578486
2018-11-09,212.64860880,214.02030861,208.23910999,209.66450312,212.64860880,214.02030861,208.23910999,209.66450312,657499.81985574,137854373.02890074
2018-11-08,217.55373789,218.77767556,212.29251527,212.29251527,217.55373789,218.77767556,212.29251527,212.29251527,752675.97444773,159787475.79997197
2018-11-07,218.86819299,222.21934539,216.26223892,217.54208814,218.86819299,222.21934539,216.26223892,217.54208814,1007511.72619042,219176204.73716611
2018-11-06,208.95823772,219.18532918,207.67236616,219.18532918,208.95823772,219.18532918,207.67236616,219.18532918,1000237.42642190,219237369.56509471
2018-11-05,210.79518047,211.03885439,206.49221128,208.87173017,210.79518047,211.03885439,206.49221128,208.87173017,748911.49566792,156426439.84233138
2018-11-04,198.96607985,216.35675896,198.19301598,210.86710174,198.96607985,216.35675896,198.19301598,210.86710174,1058189.48514977,223137349.82069767
2018-11-03,200.27198830,200.47894705,198.45684339,199.04146231,200.27198830,200.47894705,198.45684339,199.04146231,614288.25369701,122268832.29634497
2018-11-02,198.02770133,201.43800013,198.02117390,200.25303684,198.02770133,201.43800013,198.02117390,200.25303684,770399.18544906,154274776.46485826
2018-11-01,197.38418120,198.36230342,196.62723627,198.00439206,197.38418120,198.36230342,196.62723627,198.00439206,656354.67690119,129961108.77787904
2018-10-31,195.83517548,197.97475951,193.21579234,197.32912889,195.83517548,197.97475951,193.21579234,197.32912889,817105.45900652,161238708.43374050
2018-10-30,195.10769177,196.27334404,194.22326698,196.11534102,195.10769177,196.27334404,194.22326698,196.11534102,705646.78464612,138388159.81295398
2018-10-29,203.24182453,203.51465093,193.76445947,195.11008508,203.24182453,203.51465093,193.76445947,195.11008508,871907.56590342,170117959.36839288
2018-10-28,202.19964984,203.49897896,201.28944574,203.07719991,202.19964984,203.49897896,201.28944574,203.07719991,618806.32807271,125665456.39198750
2018-10-27,201.62802270,202.69389388,200.50444775,201.53762396,201.62802270,202.69389388,200.50444775,201.53762396,626621.28844636,126287765.59909125
2018-10-26,200.21291149,204.31864530,199.38021513,201.61005734,200.21291149,204.31864530,199.38021513,201.61005734,856077.50208644,172593834.28272101
2018-10-25,201.52643876,202.22163211,199.54939450,200.82661020,201.52643876,202.22163211,199.54939450,200.82661020,751378.35338597,150896767.68773791
2018-10-24,202.11369968,203.92627323,201.23082930,201.92430648,202.11369968,203.92627323,201.23082930,201.92430648,729687.30613208,147341603.23669392
2018-10-23,202.27795533,203.35625395,199.38309399,202.48134117,202.27795533,203.35625395,199.38309399,202.48134117,802218.14741268,162434206.40266719
2018-10-22,203.89616372,206.13029679,200.95438435,202.31491650,203.89616372,206.13029679,200.95438435,202.31491650,732122.77386034,148119357.86010510
2018-10-21,204.89785512,207.75816570,203.54731110,204.61491712,204.89785512,207.75816570,203.54731110,204.61491712,696320.85833694,142477634.71947289
2018-10-20,203.29147631,206.07858445,200.98315052,204.90286844,203.29147631,206.07858445,200.98315052,204.90286844,737757.84563696,151168698.78450409
2018-10-19,202.41543151,204.47085326,200.84733799,203.24009489,202.41543151,204.47085326,200.84733799,203.24009489,806314.90863176,163875518.54435456
2018-10-18,205.42019438,207.06659424,200.61090159,202.45224744,205.42019438,207.06659424,200.61090159,202.45224744,969556.69341643,196288931.60227400
2018-10-17,208.29030124,208.94046795,203.90464516,205.43356318,208.29030124,208.94046795,203.90464516,205.43356318,801729.15106487,164702076.21093997
2018-10-16,209.05309294,212.87636029,206.36736688,208.35004150,209.05309294,212.87636029,206.36736688,208.35004150,901000.80131454,187723554.34345797
2018-10-15,193.31010747,223.20336567,191.50728812,209.61027608,193.31010747,223.20336567,191.50728812,209.61027608,2235711.85834624,468628179.85559762
2018-10-14,198.09278287,200.78796696,191.95641086,193.68626518,198.09278287,200.78796696,191.95641086,193.68626518,809900.66283526,156866634.54992533
2018-10-13,195.64868983,202.53932275,195.41434386,198.72700608,195.64868983,202.53932275,195.41434386,198.72700608,725449.83954677,144166474.67419186
2018-10-12,190.37546262,199.48838704,189.73745340,196.00446127,190.37546262,199.48838704,189.73745340,196.00446127,1084346.83842760,212536817.89822379
2018-10-11,224.15093424,224.20406184,189.15676194,190.81143508,224.15093424,224.20406184,189.15676194,190.81143508,1997961.79924408,381233958.14905810
2018-10-10,226.74745657,229.14664308,222.75461724,224.80032064,226.74745657,229.14664308,222.75461724,224.80032064,821753.95166675,184730551.82566896
2018-10-09,228.10752149,229.45294593,225.66455839,227.16665192,228.10752149,229.45294593,225.66455839,227.16665192,754700.99383358,171442897.96817395
2018-10-08,225.31809604,230.23887685,223.08201836,228.16240630,225.31809604,230.23887685,223.08201836,228.16240630,1001720.05056020,228554857.17158952
2018-10-07,224.26374832,225.80546610,220.98837097,225.09257759,224.26374832,225.80546610,220.98837097,225.09257759,702359.13839903,158095828.85819361
2018-10-06,225.92064818,227.04625650,222.96236500,223.63356873,225.92064818,227.04625650,222.96236500,223.63356873,707908.99410570,158312214.68660900
2018-10-05,221.56050192,227.63229182,219.57828898,225.99708051,221.56050192,227.63229182,219.57828898,225.99708051,909519.90607435,205548843.43778044
2018-10-04,219.44918988,225.31920970,218.71451744,221.46424756,219.44918988,225.31920970,218.71451744,221.46424756,884131.87853484,195803601.22565851
2018-10-03,225.03452446,225.16150013,215.94929378,219.63558668,225.03452446,225.16150013,215.94929378,219.63558668,1139778.27768566,250335870.70690536
2018-10-02,230.11701625,230.93222072,224.01961233,224.92884491,230.11701625,230.93222072,224.01961233,224.92884491,852294.30866704,191705574.37198579
2018-10-01,232.37866001,234.30565008,225.30787115,230.56756512,232.37866001,234.30565008,225.30787115,230.56756512,985859.80080200,227307293.81895435
2018-09-30,230.83875926,237.30895422,226.99359079,232.31870219,230.83875926,237.30895422,226.99359079,232.31870219,1145865.62266562,266206014.34635672
2018-09-29,221.51337695,235.11070437,214.42140680,231.44125046,221.51337695,235.11070437,214.42140680,231.44125046,1403875.94033876,324914803.12532729
2018-09-28,228.80088984,232.31589763,216.81227969,221.56146907,228.80088984,232.31589763,216.81227969,221.56146907,1475110.94865421,326827748.82680595
2018-09-27,214.26409865,231.23150558,210.59139308,228.47393588,214.26409865,231.23150558,210.59139308,228.47393588,1434741.70410158,327801084.10959196
2018-09-26,218.93117110,221.67384686,208.33260148,215.17981715,218.93117110,221.67384686,208.33260148,215.17981715,1373209.77361912,295487027.99185175
2018-09-25,227.92600844,227.92600844,204.96858831,218.06851169,227.92600844,227.92600844,204.96858831,218.06851169,1931906.08009685,421287883.61139178
2018-09-24,244.40036147,245.35491076,225.79279271,228.55022721,244.40036147,245.35491076,225.79279271,228.55022721,1340146.56277441,306290801.41933084
2018-09-23,240.61494982,248.59853654,237.57282925,243.97607375,240.61494982,248.59853654,237.57282925,243.97607375,1036560.12397516,252895869.25365031
2018-09-22,247.49220002,253.11261622,233.66579150,240.32307403,247.49220002,253.11261622,233.66579150,240.32307403,1146635.18310646,275562891.99370962
2018-09-21,224.63997514,249.00265209,221.58225050,247.79083646,224.63997514,249.00265209,221.58225050,247.79083646,1937754.41983867,480157788.55368489
2018-09-20,209.52913495,227.07859291,207.23091560,224.26049004,209.52913495,227.07859291,207.23091560,224.26049004,1562417.02626113,350388407.95264840
2018-09-19,208.87430226,213.07455809,199.11134273,209.57635594,208.87430226,213.07455809,199.11134273,209.57635594,1730729.04941319,362719887.29713738
2018-09-18,196.42914183,213.97476312,194.98273011,209.78669269,196.42914183,213.97476312,194.98273011,209.78669269,1494264.11654411,313476727.02012491
2018-09-17,220.01148887,224.39161412,193.90349073,196.96322149,220.01148887,224.39161412,193.90349073,196.96322149,2146040.39428539,422691029.50368738
2018-09-16,222.41362609,222.91101790,208.66036136,219.95062213,222.41362609,222.91101790,208.66036136,219.95062213,1275991.78173130,280655186.22817969
2018-09-15,209.60842564,226.91859010,209.26076813,223.04911419,209.60842564,226.91859010,209.26076813,223.04911419,1477879.86033399,329639793.72851396
2018-09-14,210.91168625,223.28638418,203.53199225,211.56396334,210.91168625,223.28638418,203.53199225,211.56396334,2093933.26338883,443000820.16745043
2018-09-13,182.84408659,214.23130135,182.84408659,211.50865356,182.84408659,214.23130135,182.84408659,211.50865356,2408565.98301348,509432548.08532077
2018-09-12,185.08294019,185.08294019,168.28425016,182.66479857,185.08294019,185.08294019,168.28425016,182.66479857,1844787.24575149,336977690.64611745
2018-09-11,196.81384985,198.44417551,178.34852770,183.94635167,196.81384985,198.44417551,178.34852770,183.94635167,1424563.76887385,262043308.00604391
2018-09-10,195.94396516,201.91532218,187.63004417,196.29230113,195.94396516,201.91532218,187.63004417,196.29230113,1163685.49041608,228422502.70320207
2018-09-09,196.98631543,207.29275657,186.92232471,195.87284205,196.98631543,207.29275657,186.92232471,195.87284205,1277496.81185852,250226931.25041655
2018-09-08,215.05029988,219.43170668,191.11070764,196.62987171,215.05029988,219.43170668,191.11070764,196.62987171,1352044.40583053,265852318.06718469
2018-09-07,229.49632339,233.66905236,214.79483466,215.51981874,229.49632339,233.66905236,214.79483466,215.51981874,1126886.78469983,242866435.57474527
2018-09-06,228.57785773,231.92649309,213.08304756,228.58672956,228.57785773,231.92649309,213.08304756,228.58672956,1651723.99240962,377562185.55264360
2018-09-05,285.52586397,287.63127793,227.68609151,227.68609151,285.52586397,287.63127793,227.68609151,227.68609151,1537737.70491896,350121487.80584759
2018-09-04,288.43104588,291.44496467,283.01445409,285.20098588,288.43104588,291.44496467,283.01445409,285.20098588,519306.40201307,148106697.82588255
2018-09-03,294.22455406,295.24757399,286.00881651,288.60435901,294.22455406,295.24757399,286.00881651,288.60435901,410119.86146197,118362379.73623502
2018-09-02,295.52212644,298.65661785,289.76696196,294.93440842,295.52212644,298.65661785,289.76696196,294.93440842,385716.73928723,113761138.31771038
2018-09-01,281.40808372,301.59251837,281.40808372,295.56523630,281.40808372,301.59251837,281.40808372,295.56523630,514507.47338522,152070522.95017469
2018-08-31,284.28906307,284.56126467,276.80453134,282.11957191,284.28906307,284.56126467,276.80453134,282.11957191,435929.92905235,122984364.96838637
2018-08-30,288.93433668,290.75273835,273.20785522,283.76988357,288.93433668,290.75273835,273.20785522,283.76988357,555421.63955509,157611933.99140301
2018-08-29,295.51990685,296.68925295,285.22100439,288.34353500,295.51990685,296.68925295,285.22100439,288.34353500,427848.55810460,123367365.68663844
2018-08-28,286.29702493,297.37542787,282.70402716,295.56198804,286.29702493,297.37542787,282.70402716,295.56198804,506772.93016933,149782814.72477302
2018-08-27,273.88462078,285.59614482,271.66724297,285.59614482,273.88462078,285.59614482,271.66724297,285.59614482,443590.95842822,126687867.60376328
2018-08-26,277.38883296,277.62671160,269.53478386,274.37157762,277.38883296,277.62671160,269.53478386,274.37157762,329955.20654628,90530330.56538115
2018-08-25,283.52766359,284.18915574,276.88998468,277.21216094,283.52766359,284.18915574,276.88998468,277.21216094,265584.24715403,73623183.06430389
2018-08-24,278.23478637,284.29248299,274.67621207,283.13956222,278.23478637,284.29248299,274.67621207,283.13956222,394604.08604227,111728028.17387232
2018-08-23,272.69152053,280.37701315,271.56839392,277.52945541,272.69152053,280.37701315,271.56839392,277.52945541,476742.63736501,132310124.52012788
2018-08-22,281.99788127,296.45259785,266.11562550,272.49608078,281.99788127,296.45259785,266.11562550,272.49608078,843244.52513084,229780828.23401585
2018-08-21,272.50127588,285.55750830,272.50127588,281.62097557,272.50127588,285.55750830,272.50127588,281.62097557,495775.03832505,139620649.95789394
2018-08-20,300.13717795,303.35195479,272.77221076,273.87722100,300.13717795,303.35195479,272.77221076,273.87722100,624479.40291404,171030683.43995804
2018-08-19,295.50371896,306.34758324,290.65846501,300.32193018,295.50371896,306.34758324,290.65846501,300.32193018,476950.67885217,143238748.47513905
2018-08-18,317.19287783,320.85255615,284.68748801,294.38766790,317.19287783,320.85255615,284.68748801,294.38766790,603419.27637749,177639193.53932065
2018-08-17,287.38008340,315.51359518,285.88595936,315.25392570,287.38008340,315.51359518,285.88595936,315.25392570,785368.25807200,247590426.48007867
2018-08-16,281.89116291,298.10373853,278.58274167,286.53549182,281.89116291,298.10373853,278.58274167,286.53549182,585059.21950067,167640231.20337254
2018-08-15,278.12300860,304.30528610,278.00859566,281.71906191,278.12300860,304.30528610,278.00859566,281.71906191,1039961.97883219,292977113.09813786
2018-08-14,284.61752173,284.61752173,253.55274173,276.09436169,284.61752173,284.61752173,253.55274173,276.09436169,1344535.06648015,371218550.95541275
2018-08-13,318.67079023,320.55002583,283.12057568,284.51321164,318.67079023,320.55002583,283.12057568,284.51321164,875163.07757446,248995457.91371232
2018-08-12,318.12978785,326.95364023,315.48111350,317.59861860,318.12978785,326.95364023,315.48111350,317.59861860,310535.72634669,98625717.71496964
2018-08-11,332.80607636,332.82478022,305.64747228,319.87403329,332.80607636,332.82478022,305.64747228,319.87403329,695258.70598008,222395206.45875973
2018-08-10,363.62183696,365.86570669,328.63390632,332.82438279,363.62183696,365.86570669,328.63390632,332.82438279,520817.56283762,173340783.89960384
2018-08-09,356.04113583,370.05903125,351.79398836,363.60120154,356.04113583,370.05903125,351.79398836,363.60120154,446731.53958029,162432124.55516419
2018-08-08,379.23521680,380.85830006,351.76348488,354.05203994,379.23521680,380.85830006,351.76348488,354.05203994,799439.62650285,283043230.56846148
2018-08-07,404.39170419,410.15913279,372.36835650,378.66845197,404.39170419,410.15913279,372.36835650,378.66845197,495120.83610245,187486640.54371601
2018-08-06,409.03364265,412.36809030,401.15650504,404.00640625,409.03364265,412.36809030,401.15650504,404.00640625,241567.71858380,97594905.85055532
2018-08-05,406.89979044,412.54121546,400.31399030,408.39652177,406.89979044,412.54121546,400.31399030,408.39652177,284348.63939660,116126995.29842526
2018-08-04,417.22608163,418.87094955,402.91220374,406.47906825,417.22608163,418.87094955,402.91220374,406.47906825,307888.76842744,125150339.71648505
2018-08-03,411.02067960,419.11172463,398.49800166,417.19696627,411.02067960,419.11172463,398.49800166,417.19696627,424115.56973835,176939729.04294398
2018-08-02,420.25958621,424.54808551,408.53515633,411.05533468,420.25958621,424.54808551,408.53515633,411.05533468,303534.84022381,124769615.33580025
2018-08-01,433.00195545,435.05984636,409.24351259,419.76544251,433.00195545,435.05984636,409.24351259,419.76544251,464636.81910555,195038479.97826931
2018-07-31,457.07899725,457.63388681,428.92317554,433.40697273,457.07899725,457.63388681,428.92317554,433.40697273,390812.77616010,169380982.21781787
2018-07-30,465.88659122,467.33359648,447.55505204,456.85610940,465.88659122,467.33359648,447.55505204,456.85610940,336100.24092519,153549448.43837929
2018-07-29,467.85569243,470.26294469,461.67299177,465.44664445,467.85569243,470.26294469,461.67299177,465.44664445,187005.16529820,87040926.68261161
2018-07-28,469.18067315,470.59154664,461.95456977,466.55022523,469.18067315,470.59154664,461.95456977,466.55022523,177160.11164295,82654089.98846373
2018-07-27,463.32025788,472.65598046,456.68182475,468.69672061,463.32025788,472.65598046,456.68182475,468.69672061,314453.80422032,147383466.82239330
2018-07-26,471.93619332,483.29738491,461.31042639,464.08124103,471.93619332,483.29738491,461.31042639,464.08124103,299865.73303705,139162061.53063619
2018-07-25,479.19369304,484.48158214,466.19566650,472.36121669,479.19369304,484.48158214,466.19566650,472.36121669,331310.77339757,156498360.02553660
2018-07-24,450.99935375,482.56547360,450.44519242,478.63927505,450.99935375,482.56547360,450.44519242,478.63927505,439197.01405892,210216940.41110069
2018-07-23,461.38919105,471.71148650,449.76879708,451.07412377,461.38919105,471.71148650,449.76879708,451.07412377,406107.93091057,183184779.09223592
2018-07-22,463.35348895,472.54288782,459.94155294,461.36745705,463.35348895,472.54288782,459.94155294,461.36745705,250339.48897253,115498493.42616086
2018-07-21,450.66908662,469.59932642,444.54514353,463.47797976,450.66908662,469.59932642,444.54514353,463.47797976,308267.87679368,142875372.76124561
2018-07-20,470.09749607,470.15119432,443.71378834,450.12383261,470.09749607,470.15119432,443.71378834,450.12383261,467445.81479373,210408501.69251645
2018-07-19,481.28943331,484.47081224,465.13049523,469.89821295,481.28943331,484.47081224,465.13049523,469.89821295,396497.64996501,186313537.15565413
2018-07-18,501.46644662,515.62966428,473.56950450,481.70187277,501.46644662,515.62966428,473.56950450,481.70187277,534216.29274945,257332988.67908987
2018-07-17,480.68167663,510.48584353,469.66626934,501.52534454,480.68167663,510.48584353,469.66626934,501.52534454,540819.89330270,271234883.32248944
2018-07-16,452.04722093,482.26552513,447.79325210,481.59299755,452.04722093,482.26552513,447.79325210,481.59299755,482526.69066979,232381475.35897949
2018-07-15,436.20090072,455.38062749,434.11559009,451.83919742,436.20090072,455.38062749,434.11559009,451.83919742,254521.88720942,115002965.24283233
2018-07-14,434.12408468,440.20083679,431.06195479,436.17182479,434.12408468,440.20083679,431.06195479,436.17182479,215749.27480521,94103754.88897438
